SpecCode,Species,autoctr,StockCode,MorphDatRefNo,Females,Males,AppearancePic,SexualAttributes,SexMorphology,SexColors,StrikingFeatures,BodyShapeI,BodyShapeII,Forehead,OperculumPresent,TypeofEyes,TypeofMouth,PosofMouth,MandibleTeeth,MandibleTeethT1,MandibleTeethT2,MandibleRowsMin,MandibleRowsMax,MaxillaTeeth,MaxillaTeethT1,MaxillaTeethT2,MaxillaRowsMin,MaxillaRowsMax,VomerineTeeth,VomerineTeethT1,VomerineTeethT2,VomerineRowsMin,VomerineRowsMax,Palatine,PalatineTeethT1,PalatineTeethT2,PalatineRowsMin,PalatineRowsMax,PharyngealTeeth,PharyngealTeethT1,PharyngealTeethT2,PharyngealRowsMin,PharyngealRowsMax,TeethonTongue,Lipsteeth,DermalTeeth,CommentonTeeth,TypeofScales,Scutes,Keels,HorStripesTTI,HorStripesTTII,VerStripesTTI,VerStripesTTII,VerStripesTTIII,DiaStripesTTI,DiaStripesTTII,DiaStripesTTIII,CurStripesTTI,CurStripesTTII,CurStripesTTIII,SpotsTTI,SpotsTTII,SpotsTTIII,DorsalFinI,DorsalFinII,CaudalFinI,CaudalFinII,AnalFinI,AnalFinII,LateralLinesNo,LLinterrupted,ScalesLateralmin,ScalesLateralmax,PoredScalesMin,PoredScalesMax,LatSeriesMin,LatSeriesMax,ScaleRowsAboveMin,ScaleRowsAboveMax,ScaleRowsBelowMin,ScaleRowsBelowMax,ScalesPeduncMin,ScalesPeduncMax,BarbelsNo,BarbelsType,GillCleftsNo,Spiracle,GillRakersLowMin,GillRakersLowMax,GillRakersUpMin,GillRakersUpMax,GillRakersTotalMin,GillRakersTotalMax,Vertebrae,VertebraePreanMin,VertebraePreanMax,VertebraeTotalMin,VertebraeTotalMax,DorsalAttributes,Dfinno,DorsalSpinesMin,DorsalSpinesMax,Notched,DorsalSoftRaysMin,DorsalSoftRaysMax,Adifin,DFinletsmin,DFinletsmax,VFinletsmin,VFinletsmax,CShape,Attributes,Afinno,AnalFinSpinesMin,AnalFinSpinesMax,Araymin,Araymax,PectoralAttributes,Pspines2,Praymin,Praymax,PelvicsAttributes,VPosition,VPosition2,Vspines,Vraymin,Vraymax,StandardLengthCm,Forklength,Totallength,HeadLength,PreDorsalLength,PrePelvicsLength,PreAnalLength,PostHeadDepth,PostTrunkDepth,MaximumDepth,PeduncleDepth,PeduncleLength,CaudalHeight,PreorbitalLength,EyeLength,Entered,DateEntered,Modified,DateModified,Expert,DateChecked,RemarkSex,AddChars,SimilarSpecies1,SimilarSpec1Remarks,SimilarSpecies2,SimilarSpec2Remarks,EaseofID,OtherRef1,OtherRef2,TS
5824,Taenianotus triacanthus,3794,6121,1602,0,0,NA,NA,NA,NA,NA,short and / or deep,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,12,0,8,11,absent,0,0,0,0,more or less truncate,NA,1,3,3,5,6,NA,0,14,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,1995-08-31T00:00:00Z,1,2005-01-24T00:00:00Z,NA,NA,NA,"Tan to reddish or brown in color (Ref. 4313).  Has prickly papillae instead of scales.  Dorsal fin high, 3rd or 4th spine longest; suborbital ridge without spines or with lump at head of ridge; preopercle with 2 indistinct spines only; body extremely compressed; soft dorsal fin attached to the caudal fin; coloration is variable, from nearly all yellow to red, brown or nearly black and variously mottled with darker pigment (Ref. 10482).",NA,NA,NA,NA,NA,10482,NA,NA
5642,Thalassoma amblycephalum,3621,5936,2334,0,-1,NA,NA,NA,NA,none,fusiform / normal,compressed,more or less straight,-1,more or less normal,more or less normal,terminal,present,canine-like,NA,NA,NA,present,canine-like,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cycloid scales,absent,0,absent,NA,absent,NA,NA,absent,NA,NA,absent,NA,NA,more than one spot,lateral,on trunk and tail,more than one spot or stripe,colored margin,no spots or stripes,no colored margin,more than one spot or stripe,colored margin,1,0,26,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,16,19,NA,NA,NA,NA,NA,no striking attributes,1,8,8,0,13,13,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,10,11,more or less normal,0,14,15,more or less normal,thoracic,behind origin of D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,65,1995-06-30T00:00:00Z,65,2013-01-15T00:00:00Z,NA,NA,"Terminal male with green head and chest,  broad yellow zone anterodorsally on body,  the rest reddish with vertical green lines (Ref 9823).","Juveniles easily identified by the color pattern and rounded snout.  Males become brightly colored and head usually green with a yellow band following on the body (Ref. 48636). Head naked,  no scales dorsally on opercle.  Initial phase with a broad blackish stripe from snout through eye to caudal-fin base (Ref 9823).",NA,NA,NA,NA,NA,9823,NA,NA
5643,Thalassoma hardwicke,3622,5937,2334,0,0,NA,NA,NA,NA,none,fusiform / normal,compressed,more or less straight,-1,more or less normal,more or less normal,terminal,present,canine-like,NA,NA,NA,present,canine-like,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cycloid scales,absent,0,absent,NA,absent,NA,NA,present,mainly dorsal,ending before ventral contour,absent,NA,NA,no spots,NA,NA,NA,NA,NA,NA,NA,NA,1,0,25,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,22,25,NA,NA,NA,NA,NA,no striking attributes,1,8,8,0,12,14,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,11,11,more or less normal,0,15,17,more or less normal,thoracic,behind origin of D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.8,NA,NA,NA,NA,NA,65,1995-06-30T00:00:00Z,65,2013-01-15T00:00:00Z,NA,NA,NA,"Color pattern remains similar with growth with terminal males becoming gaudier than primary males (Ref. 37816).  Pale green with 6 dark bars, last two as saddles over the tail.  Head with pink bands radiating from eye in large adults (Ref. 48636).",NA,NA,NA,NA,NA,NA,NA,NA
5646,Thalassoma lutescens,3625,5940,2334,0,0,NA,NA,NA,NA,none,fusiform / normal,compressed,more or less straight,-1,more or less normal,more or less normal,terminal,present,NA,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cycloid scales,absent,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,25,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,20,25,NA,NA,NA,NA,NA,no striking attributes,1,8,8,0,13,14,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,11,11,more or less normal,0,15,17,more or less normal,thoracic,beneath origin of D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8,NA,NA,NA,NA,NA,65,1995-07-04T00:00:00Z,65,2012-12-07T00:00:00Z,NA,NA,NA,"Body without longitudinal stripes.  Initial phase body yellow with light vertical red lines.  Terminal phase body abruptly blue to blue-green behind pink and green head.  Reddish vertical lines on body.  Pectoral fins yellow on basal half,  blue to black distally (Ref 9823).",NA,NA,NA,NA,NA,9823,NA,NA
5647,Thalassoma purpureum,3626,5941,2334,0,-1,NA,NA,NA,NA,none,fusiform / normal,compressed,more or less straight,-1,more or less normal,more or less normal,terminal,present,NA,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cycloid scales,absent,0,present,lateral,present,mainly dorsal,ending before ventral contour,absent,NA,NA,absent,NA,NA,more than one spot,lateral,on trunk and tail,more than one spot or stripe,colored margin,NA,NA,more than one spot or stripe,colored margin,1,0,25,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,21,25,NA,NA,NA,NA,NA,no striking attributes,1,8,8,0,12,14,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,10,12,more or less normal,0,15,17,more or less normal,thoracic,beneath origin of D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.2,NA,NA,NA,NA,NA,65,1995-07-04T00:00:00Z,65,2013-01-15T00:00:00Z,NA,NA,Head of terminal male blue-green with 2 or 3 broad irregular pink bands.  Caudal fin of terminal male solid blue (Ref 9823).,"<i>T. purpureum</i> and <i>T. trilobatum</i> have nearly identical initial phases (Ref. 1602).  They differ slightly in details of the head markings, and <i>T. purpureum</i> has a slightly longer head, shorter pectoral fins, and attains a larger size (Ref. 1602, 48636).  Females best distinguished by the 'V' mark on the snout (Ref. 48636).  Initial phase with a vertical dark red line below front of eye usually with a branch to front of snout (Ref 9823).",NA,NA,NA,NA,NA,9823,NA,NA
5648,Thalassoma quinquevittatum,3627,5942,2334,0,0,NA,NA,NA,NA,none,fusiform / normal,compressed,more or less straight,-1,more or less normal,more or less normal,terminal,present,NA,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cycloid scales,absent,1,present,mainly dorsal,absent,NA,NA,present,mainly dorsal,ending before ventral contour,absent,NA,NA,more than one spot,lateral,on trunk and tail,more than one spot or stripe,colored margin,NA,NA,more than one spot or stripe,colored margin,1,0,25,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,20,25,NA,NA,NA,NA,NA,no striking attributes,1,8,8,0,12,14,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,10,12,more or less normal,0,15,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1995-07-04T00:00:00Z,65,2013-01-15T00:00:00Z,NA,NA,NA,"Males display with brilliant colors, red lines turning purple and often the abdomen bright yellow (Ref. 48636).  Two uneven red stripes on dorsal half of body,  1 from below dorsal-fin origin onto upper caudal lobe,  the other from above pectoral-fin base to caudal peduncle.  Pectoral fins with green base and dark pectoral fins (Ref 9823).",NA,NA,NA,NA,NA,9823,NA,NA
5649,Thalassoma trilobatum,3628,5943,2334,0,-1,NA,NA,NA,NA,none,fusiform / normal,compressed,more or less straight,-1,more or less normal,more or less normal,terminal,present,NA,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cycloid scales,absent,0,present,lateral,present,dorsal and ventral,reaching ventral contour,absent,NA,NA,absent,NA,NA,more than one spot,lateral,on trunk and tail,more than one spot or stripe,colored margin,more than one spot or stripe,colored margin,more than one spot or stripe,colored margin,1,0,25,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,18,23,NA,NA,NA,NA,NA,no striking attributes,1,8,8,0,12,14,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,10,12,more or less normal,0,15,17,more or less normal,thoracic,beneath origin of D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5,NA,NA,NA,NA,NA,65,1995-07-05T00:00:00Z,65,2013-01-15T00:00:00Z,NA,NA,"Head of terminal male orange-brown without bands.  Caudal fin of terminal male brownish to greenish,  shading distally to pink,  the posterior third of rays blue (Ref 9823).",The primary phase of this wrasse is almost indistinguishable from that of <i>T. purpureum</i>.  But head of male <i>T. trilobatum</i> plain brown to orange or shaded with blue.  Female most difficult and has a more spotted and shorter head.  It lacks the 'V' on the snout that shows clearly on the <i>T. purpureum</i> (Ref. 48636).  Initial phase with a diagonal dark red line below front of eye (Ref 9823).,NA,NA,NA,NA,NA,9823,NA,NA
907,Triaenodon obesus,705,923,5578,0,0,NA,NA,NA,NA,NA,elongated,NA,NA,0,NA,NA,sub-terminal/inferior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,absent,0,0,0,0,heterocercal,asymmetric,1,0,0,0,0,more or less normal,0,0,0,more or less normal,abdominal,behind origin of D1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,1995-09-05T00:00:00Z,1,2005-01-24T00:00:00Z,NA,NA,NA,"A small, slender shark with an extremely short, broad snout, oval eyes, and conspicuous white tips on the 1st dorsal (sometimes 2nd) and upper caudal fins; 2nd dorsal almost as large as 1st; no interdorsal ridge (Ref. 5578).  Spiracles usually present, teeth 47-50/ 44-46, in at least 2 functional rows.  Grey above, lighter below and sometimes with dark spots on sides (Ref. 5578).  First dorsal-fin lobe and dorsal caudal-fin lobe with conspicuous white tips, second dorsal-fin lobe and ventral caudal-fin lobe often white-tipped (Ref. 9997).",NA,NA,NA,NA,NA,5485,9997,NA
977,Tylosurus crocodilus,764,993,1602,0,0,NA,NA,NA,NA,striking type of mouth,elongated,circular,more or less straight,-1,more or less normal,other (see Diagnosis),terminal,present,canine-like,NA,NA,NA,present,canine-like,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,0,absent,NA,absent,NA,NA,absent,NA,NA,absent,NA,NA,no spots,NA,NA,no spots or stripes,no colored margin,no spots or stripes,no colored margin,no spots or stripes,no colored margin,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,80,86,no striking attributes,1,0,0,0,21,23,absent,0,0,0,0,forked,asymmetric,1,0,0,18,22,more or less normal,0,13,15,more or less normal,abdominal,before origin of D1,0,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,1995-08-30T00:00:00Z,2304,2015-03-12T23:16:41Z,133,1995-10-05T00:00:00Z,NA,"Diagnosis: body elongate; upper and lower jaws extremely long, forming a stout beak armed with very sharp teeth; gill rakers absent (Ref. 57228, 90102). Nostrils in depression before eyes (nasal pit); pelvic fins abdominal; 21-23 dorsal-fin rays; anal fin long, 5.5-8.0 times in body length; small, black lateral keel on either sides of caudal peduncle; caudal fin deeply forked (Ref. 57228).
Description: relatively stout, cylindrical body and a shorter head as compared to other needle fishes. Jaw teeth point anteriorly in juveniles (to 40 cm BL) but are straight at all sizes in other species of <i>Tylosurus</i> (Ref. 9682). Anterior rays of dorsal and anal fins forming relatively high lobes that are comprised from 5.4-10.6 and from 5.5-8.0 times, respectively, in body length (Ref. 57228, 90102). Dorsal fin origin about equal with or slightly anterior to origin of anal fin (Ref. 90102). Lower lobe of caudal fin longer than upper (Ref. 57228).  240-290 (Ref. 57228) or 270-340 (Ref. 90102) predorsal scales. Both left and right gonads present, but right one longer than left (Ref. 57228).
Coloration: back-bluish green, belly silvery; dark blue band along sides; scales and bones green (Ref. 57228). In young individuals (to 20 cm BL), dorsal fin has elevated black posterior lobe which disappears in adults (Ref. 9682, 57228).",NA,NA,NA,NA,NA,90102,NA,NA
6575,Valenciennea strigata,4282,6896,1602,0,0,NA,NA,NA,NA,NA,fusiform / normal,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,1,2,7,10,NA,NA,NA,NA,NA,NA,2,7,7,0,17,19,absent,0,0,0,0,NA,NA,1,1,1,16,19,NA,0,21,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,1995-09-07T00:00:00Z,2291,2013-12-16T00:00:00Z,NA,NA,NA,"Characterized by  pale grey body color; yellowish head; bluish curved bar from below eye to opercle (Ref. 2798); thin bluish white bar on pectoral fin base; second to fourth dorsal spines prolonged as filaments in fish larger than about 4.5 cm; rounded caudal fin, longer than head; longitudinal scale series 101-126; ctenoid body scales, becoming cycloid anteriorly below first dorsal fin; head or midline of nape without scales; side of nape with scales extending forward to above or slightly before middle of opercle; fully scaled pectoral fin base and prepelvic area in adult; depth of body 4.5-5.1 in SL (Ref. 90102).",NA,NA,NA,NA,NA,90102,NA,NA
6478,Variola albimarginata,4216,6800,5222,0,0,NA,NA,NA,NA,none,fusiform / normal,oval,clearly convex,-1,more or less normal,more or less normal,superior,present,canine-like,NA,NA,NA,present,canine-like,NA,NA,NA,NA,NA,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ctenoid scales,absent,0,present,dorsal and ventral,absent,NA,NA,absent,NA,NA,absent,NA,NA,more than one spot,dorsal and ventral,on trunk and tail,more than one spot or stripe,no colored margin,more than one spot or stripe,colored margin,more than one spot or stripe,no colored margin,1,0,66,76,NA,NA,109,127,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,13,16,7,9,20,25,NA,NA,NA,NA,NA,no striking attributes,1,9,9,0,14,14,absent,0,0,0,0,more or less truncate,NA,1,3,3,8,8,more or less normal,0,17,19,more or less normal,thoracic,beneath origin of D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.8,NA,NA,NA,NA,NA,65,1994-06-23T00:00:00Z,2291,2013-03-11T00:00:00Z,NA,NA,NA,"Can be distinguished from <i>V. louti</i> by the thin white margin on its tail (Ref. 37816).
Description:  Characterized by generally reddish color; head, body and fins with blue spots; caudal fin with broad pale upper and lower margins, white posterior margin; 3-4 diffuse pale saddle on back; juvenile usually red with blue spots; front of jaw with pair of large canine teeth; 1-2 large curved canines on side of lower jaw; elongate body, greatest depth 2.8-3.5 in SL; lunate caudal fin (Ref. 90102).",5354,<i>V.albimarginata</i> differs from <i>V.louti</i> by having white posterior margin on caudal fin instead of yellow (Ref 90102).,NA,NA,NA,37816,90102,NA
5354,Variola louti,2972,5593,5222,0,0,NA,NA,NA,NA,none,fusiform / normal,oval,clearly convex,-1,more or less normal,more or less normal,superior,present,canine-like,NA,NA,NA,present,canine-like,NA,NA,NA,present,NA,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ctenoid scales,absent,0,absent,NA,absent,NA,NA,absent,NA,NA,absent,NA,NA,more than one spot,dorsal and ventral,on trunk and tail,more than one spot or stripe,colored margin,more than one spot or stripe,colored margin,more than one spot or stripe,colored margin,1,0,66,77,NA,NA,113,135,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,15,18,7,10,22,28,NA,NA,NA,NA,NA,no striking attributes,1,9,9,0,13,14,absent,0,0,0,0,forked,more or less normal,1,3,3,8,8,more or less normal,0,16,19,more or less normal,thoracic,beneath origin of D1,NA,NA,NA,13,116.9,NA,26.9,33.8,33.8,63.8,31.5,30.8,32.8,13.8,13.1,30.8,8.5,4.6,65,1994-01-13T00:00:00Z,2291,2013-10-30T00:00:00Z,NA,NA,NA,"Juveniles conspicuous by the white line over the snout (Ref. 48635). Further characterized by yellowish brown to orange red color with numerous red, pink and lavander small spots and short dashes; pectoral, dorsal, anal and caudal fins with yellow posterior margin; front of jaws with pair of large canines; 1-2 large curved canineson side of lower jaw; elongate body, greatest depth  2.8-3.2 in SL; lunate caudal fin (Ref. 90102).",NA,NA,NA,NA,NA,90102,NA,NA
4870,Wetmorella nigropinnata,3061,5100,2138,0,0,NA,NA,different morphology in juveniles and adults,NA,none,short and / or deep,compressed,more or less straight,-1,more or less normal,more or less normal,terminal,present,conical,NA,1,1,present,conical,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Teeth on jaws slightly compressed/close-set.,cycloid scales,absent,0,absent,NA,absent,NA,NA,absent,NA,NA,absent,NA,NA,one spot only,mainly ventral,mainly on trunk,one spot or stripe,NA,more than one spot or stripe,NA,one spot or stripe,NA,1,0,18,22,21,25,NA,NA,1.5,2,5,6,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,12,17,NA,9,9,23,23,other,1,9,9,0,10,11,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,8,8,more or less normal,0,11,12,more or less normal,thoracic,beneath origin of D1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.3,NA,NA,NA,NA,NA,14,1992-01-27T00:00:00Z,113,1995-09-12T00:00:00Z,NA,NA,NA,"Fresh specimens grayish brown to reddish brown, sometimes with dark narrow edges on scales on mid side of body.  Light yellow bar on head behind and adjacent to eye; another on caudal peduncle; iris red and yellow.  Juveniles (up to about 3.8 cm SL) have 2 broad pale bars on body.  Spinous portions of dorsal and anal fins deeply incised.  One predorsal bone.",NA,NA,NA,NA,NA,NA,NA,NA
5950,Zanclus cornutus,3906,6259,2334,0,0,NA,NA,NA,NA,striking fins,short and / or deep,compressed,clearly concave,-1,more or less normal,tube-like,terminal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,0,absent,NA,present,dorsal and ventral,reaching ventral contour,absent,NA,NA,absent,NA,NA,no spots,NA,NA,more than one spot or stripe,no colored margin,more than one spot or stripe,colored margin,more than one spot or stripe,no colored margin,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,10,10,1,1,11,11,NA,NA,NA,NA,NA,first fin ray very elongated,1,6,7,0,39,43,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,31,37,more or less normal,0,18,19,more or less normal,thoracic,beneath origin of D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,65,1995-04-04T00:00:00Z,2291,2013-04-29T00:00:00Z,1,2001-02-12T15:08:07Z,NA,"Strongly compressed discoid body.  Tubular snout with a small mouth containing numerous elongate bristle-like teeth.  Dorsal spines elongated into a whip-like filament.
Description:  Characterized further by having distinctive pattern of alternating yellow and black bars; long snout and tubular with small mouth; teeth slender, slightly incurved and in an single row in each jaw; adult with bony projection in front of each eye (Ref. 90102).",NA,NA,NA,NA,NA,90102,NA,NA
6018,Zebrasoma flavescens,3961,6332,1602,0,0,NA,NA,NA,NA,NA,short and / or deep,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,10,NA,NA,NA,NA,NA,NA,NA,5,5,0,23,26,NA,NA,NA,NA,NA,NA,NA,NA,3,3,19,22,NA,0,14,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,1995-09-14T00:00:00Z,1,2005-01-24T00:00:00Z,NA,NA,NA,"bright yellow overall (pale in preservative).  Sheath of peduncular spine white.  Body very deep,  its depth 1.4 to 1.75 times in SL.  Snout moderately protruding.  Mouth small;  teeth spatulate,  close-set,  the edges denticulate.  12 upper and 14 lower teeth in juveniles,  and 18 upper and 22 lower teeth in an adult 15 cm SL (Ref 9808).",NA,NA,NA,NA,NA,9808,NA,NA
5951,Zebrasoma scopas,3907,6260,1602,0,0,NA,NA,NA,NA,NA,short and / or deep,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,0,23,25,absent,0,0,0,0,NA,NA,1,3,3,19,21,NA,0,14,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,1995-09-14T00:00:00Z,2291,2013-04-30T00:00:00Z,NA,NA,NA,"Dark brown (body in life with fine pale blue-green longitudinal lines following scale rows,  becoming dots anteriorly on body and on head) (Ref 9808).  Small juveniles have yellowish bars and more prominent yellow specks than adults.
Description:  Characterized further by having white caudal spine; caudal peduncle with retractable spine present on each side; presence of brush-like, blackish patch of bristles immediately in front of caudal spine; greatest depth of body 1.4(juveniles)-1.8 in SL (Ref. 90102).",NA,NA,NA,NA,NA,9808,90102,NA
1266,Zebrasoma velifer,984,1283,2334,0,0,NA,NA,NA,NA,none,short and / or deep,compressed,clearly concave,-1,more or less normal,more or less normal,terminal,present,incisor-like,NA,1,NA,present,incisor-like,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ctenoid scales,NA,NA,absent,NA,present,dorsal and ventral,reaching ventral contour,absent,NA,NA,absent,NA,NA,no spots,NA,NA,no spots or stripes,no colored margin,no spots or stripes,no colored margin,no spots or stripes,no colored margin,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,extending over most of the back length,1,4,5,0,29,33,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,23,26,more or less normal,0,15,17,more or less normal,thoracic,beneath origin of D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.6,NA,NA,NA,NA,NA,10,1992-11-10T00:00:00Z,2291,2013-04-30T00:00:00Z,NA,NA,NA,"Smalls juveniles have alternating yellow and black bars.  No brush-like patch of setae posteriorly on side of body.  Dorsal fin very elevated,  the longest ray 2.1 to 2.5 times in SL (Ref 9808).
Description:  Characterized further by having dorsal and anal fins with dark grey to brownish in color, with pale bands; caudal fin grey to yellow; caudal peduncle with retractable spine present on each side; greatest depth of body 1.8-2.0 in SL (Ref. 90102).",NA,NA,NA,NA,NA,9808,90102,NA
